,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,Reference Period Code,Reference Period,Value
5525,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.1121
5526,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,101.3218
5527,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,101.7301
5528,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,102.9865
5529,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,103.5456
5530,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,104.559
5531,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,105.5543
5532,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,107.2995
5533,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,107.939
5534,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,109.0598
5535,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,109.5769
5536,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,110.3027
5537,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,110.3856
5538,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,111.1587
5539,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,111.6748
5540,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,112.6987
5541,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,113.05
5542,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,114.1899
5543,CP030000,CPI: 03 - Clothing and footwear,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,114.3954
5544,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,99.39999
5545,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,99.99621
5546,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.0747
5547,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,100.5291
5548,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,103.0805
5549,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,104.0185
5550,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,104.4687
5551,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,104.9357
5552,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,108.0454
5553,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,109.3089
5554,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,109.9729
5555,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,110.5011
5556,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,113.2659
5557,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,114.3022
5558,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,114.9984
5559,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,115.9799
5560,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,119.4009
5561,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,120.9477
5562,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,121.8403
5563,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,122.7064
5564,CP040400,CPI: 04.4 - CPI Water supply and miscellaneous services relating to the dwelling,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,125.5173
5565,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,101.4901
5566,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,98.59263
5567,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,98.20445
5568,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,101.7128
5569,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,103.1394
5570,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,100.5205
5571,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,99.92326
5572,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,103.2826
5573,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,106.595
5574,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,103.8094
5575,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,103.6097
5576,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,108.8169
5577,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,110.6339
5578,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,107.7522
5579,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,108.6415
5580,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,112.2775
5581,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,113.417
5582,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,110.7441
5583,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,109.7795
5584,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,113.9756
5585,CP040000,"CPI: 04 - Housing, water, electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,115.3548
5586,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,110.8598
5587,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,93.42429
5588,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,89.5788
5589,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,106.1371
5590,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,110.446
5591,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,94.08963
5592,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,88.75564
5593,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,104.196
5594,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,117.7029
5595,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,100.2447
5596,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,96.72533
5597,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,121.5217
5598,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,127.5049
5599,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,109.4101
5600,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,111.244
5601,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,127.3171
5602,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,129.2874
5603,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,111.6585
5604,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,103.6542
5605,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,122.5002
5606,CP040500,"CPI: 04.5 - CPI Electricity, gas and other fuels",IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,125.7433
5607,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,99.26292
5608,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,99.78977
5609,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.2604
5610,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,100.6869
5611,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,101.2659
5612,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,101.8596
5613,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,102.3867
5614,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,102.899
5615,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,103.6014
5616,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,104.224
5617,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,104.8002
5618,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,105.3899
5619,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,106.0447
5620,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,106.7226
5621,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,107.3798
5622,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,107.9774
5623,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,108.6924
5624,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,109.5808
5625,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,110.3041
5626,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,110.9394
5627,CPGRHO01,CPI: Housing,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,111.6984
5628,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,98.93689
5629,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,99.68037
5630,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.2136
5631,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,101.1691
5632,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,102.4741
5633,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,103.1358
5634,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,103.7671
5635,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,104.6341
5636,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,106.7756
5637,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,108.9437
5638,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,109.7866
5639,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,110.4735
5640,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,112.1152
5641,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,113.4282
5642,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,114.5055
5643,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,115.6033
5644,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,116.266
5645,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,117.311
5646,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,117.7802
5647,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,118.1923
5648,CP050000,"CPI: 05 - Furnishings, household equipment and routine household maintenance",IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,119.1187
5649,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,98.56829
5650,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,99.69862
5651,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.5143
5652,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,101.2188
5653,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,102.9429
5654,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,104.5815
5655,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,105.3998
5656,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,106.2654
5657,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,108.3552
5658,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,109.729
5659,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,110.5722
5660,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,111.359
5661,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,113.3651
5662,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,114.9854
5663,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,116.1107
5664,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,116.9345
5665,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,118.6424
5666,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,119.8431
5667,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,121.0711
5668,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,121.7698
5669,CP060000,CPI: 06 - Health,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,123.496
5670,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,98.77294
5671,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,99.94563
5672,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.6967
5673,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,100.5848
5674,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2016-Q1,Q1-2016,IDX,Index,2015_100,2015=100,100.0071
5675,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2016-Q2,Q2-2016,IDX,Index,2015_100,2015=100,99.98721
5676,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2016-Q3,Q3-2016,IDX,Index,2015_100,2015=100,102.8369
5677,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2016-Q4,Q4-2016,IDX,Index,2015_100,2015=100,104.514
5678,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,2015_100,2015=100,113.0124
5679,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,2015_100,2015=100,113.8041
5680,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,2015_100,2015=100,114.0002
5681,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,2015_100,2015=100,116.4616
5682,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,2015_100,2015=100,120.4811
5683,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,2015_100,2015=100,123.0106
5684,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,2015_100,2015=100,126.1871
5685,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,2015_100,2015=100,128.5347
5686,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,2015_100,2015=100,128.8062
5687,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,2015_100,2015=100,130.1807
5688,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,2015_100,2015=100,130.5833
5689,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,2015_100,2015=100,131.4419
5690,CP070000,CPI: 07 - Transport,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,2015_100,2015=100,130.9041
5691,CP080000,CPI: 08 - Communication,IXOB,Index,Q,Quarterly,2015-Q1,Q1-2015,IDX,Index,2015_100,2015=100,101.3782
5692,CP080000,CPI: 08 - Communication,IXOB,Index,Q,Quarterly,2015-Q2,Q2-2015,IDX,Index,2015_100,2015=100,101.8104
5693,CP080000,CPI: 08 - Communication,IXOB,Index,Q,Quarterly,2015-Q3,Q3-2015,IDX,Index,2015_100,2015=100,100.9226
5694,CP080000,CPI: 08 - Communication,IXOB,Index,Q,Quarterly,2015-Q4,Q4-2015,IDX,Index,2015_100,2015=100,95.88883
