,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value
58717,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,0,Units,2015_100,2015=100,119.0912
58718,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,0,Units,2015_100,2015=100,115.7439
58719,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,0,Units,2015_100,2015=100,114.8875
58720,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,0,Units,2015_100,2015=100,120.3372
58721,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2015_100,2015=100,123.8576
58722,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2015_100,2015=100,127.9337
58723,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,129.369
58724,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,131.0743
58725,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,129.52100000000002
58726,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,130.5076
58727,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,130.3553
58728,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,129.9647
58729,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,129.9518
58730,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,0,Units,2015_100,2015=100,131.2732
58731,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,0,Units,2015_100,2015=100,117.9289
58732,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,0,Units,2015_100,2015=100,119.3176
58733,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,0,Units,2015_100,2015=100,137.3442
58734,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2015_100,2015=100,146.8925
58735,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2015_100,2015=100,159.4379
58736,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,163.4076
58737,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,160.6931
58738,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,150.0589
58739,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,154.1911
58740,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,147.1712
58741,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,143.3438
58742,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,128.9972
58743,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2017-Q1,Q1-2017,IDX,Index,0,Units,2015_100,2015=100,109.3677
58744,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2017-Q2,Q2-2017,IDX,Index,0,Units,2015_100,2015=100,112.4414
58745,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2017-Q3,Q3-2017,IDX,Index,0,Units,2015_100,2015=100,111.7874
58746,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2017-Q4,Q4-2017,IDX,Index,0,Units,2015_100,2015=100,112.4305
58747,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2018-Q1,Q1-2018,IDX,Index,0,Units,2015_100,2015=100,114.7677
58748,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2018-Q2,Q2-2018,IDX,Index,0,Units,2015_100,2015=100,117.4389
58749,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2018-Q3,Q3-2018,IDX,Index,0,Units,2015_100,2015=100,116.6974
58750,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2018-Q4,Q4-2018,IDX,Index,0,Units,2015_100,2015=100,118.2271
58751,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2019-Q1,Q1-2019,IDX,Index,0,Units,2015_100,2015=100,120.0188
58752,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2019-Q2,Q2-2019,IDX,Index,0,Units,2015_100,2015=100,122.2364
58753,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2019-Q3,Q3-2019,IDX,Index,0,Units,2015_100,2015=100,122.2335
58754,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2019-Q4,Q4-2019,IDX,Index,0,Units,2015_100,2015=100,120.9171
58755,PIEAFD02,Economic activities - Domestic Producer prices - Manufacture of food products,IXOB,Index,Q,Quarterly,2020-Q1,Q1-2020,IDX,Index,0,Units,2015_100,2015=100,122.0161
71814,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,116.9368
71815,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,117.1494
71816,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,116.1494
71817,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,115.2588
71818,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,115.6019
71819,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,114.7032
71820,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,113.8544
71821,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,114.039
71822,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,114.5338
71823,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,116.2624
71824,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,117.7372
71825,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,118.094
71826,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,119.5437
71827,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,119.7124
71828,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,120.1777
71829,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,120.2612
71830,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,122.9012
71831,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,124.9413
71832,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,123.4775
71833,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,123.0603
71834,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,123.7996
71835,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,124.2135
71836,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,126.3319
71837,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,126.4245
71838,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,125.184
71839,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,125.6107
71840,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,125.8824
71841,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,125.9567
71842,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,126.2886
71843,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,126.6682
71844,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,126.9375
71845,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,127.1883
71846,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,127.5217
71847,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,126.9624
71848,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,126.7661
71849,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,126.9256
71850,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,126.3592
71851,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,0,Units,2015_100,2015=100,126.3389
71852,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,0,Units,2015_100,2015=100,130.906
71853,PIEAMP02,Economic activities - Domestic producer prices - Manufacturing,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,0,Units,2015_100,2015=100,135.2102
71854,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,119.9972
71855,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,119.6279
71856,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,117.6486
71857,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,116.2843
71858,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,116.3861
71859,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,114.5612
71860,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,114.2336
71861,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,114.7188
71862,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,115.7101
71863,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,118.3443
71864,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,121.0392
71865,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,121.6281
71866,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,123.8933
71867,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,123.5594
71868,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,124.1201
71869,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,124.1003
71870,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,128.2182
71871,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,131.4827
71872,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,129.5602
71873,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,128.2887
71874,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,130.25799999999998
71875,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,131.5107
71876,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,131.9819
71877,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,129.7302
71878,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,128.6866
71879,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,129.5663
71880,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,130.31
71881,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,130.6864
71882,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,130.4393
71883,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,130.3971
71884,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,130.2494
71885,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,129.8996
71886,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,130.9171
71887,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,129.8551
71888,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,129.725
71889,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,130.3139
71890,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2020-01,Jan-2020,IDX,Index,0,Units,2015_100,2015=100,129.491
71891,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2020-02,Feb-2020,IDX,Index,0,Units,2015_100,2015=100,129.0779
71892,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2020-03,Mar-2020,IDX,Index,0,Units,2015_100,2015=100,131.2866
71893,PIEATI02,Economic activities - Domestic producer prices - Industrial Activities,IXOB,Index,M,Monthly,2020-04,Apr-2020,IDX,Index,0,Units,2015_100,2015=100,134.2918
71894,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-01,Jan-2017,IDX,Index,0,Units,2015_100,2015=100,138.1614
71895,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-02,Feb-2017,IDX,Index,0,Units,2015_100,2015=100,133.1646
71896,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-03,Mar-2017,IDX,Index,0,Units,2015_100,2015=100,122.4935
71897,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-04,Apr-2017,IDX,Index,0,Units,2015_100,2015=100,119.4261
71898,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-05,May-2017,IDX,Index,0,Units,2015_100,2015=100,121.0749
71899,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-06,Jun-2017,IDX,Index,0,Units,2015_100,2015=100,113.2858
71900,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-07,Jul-2017,IDX,Index,0,Units,2015_100,2015=100,115.9638
71901,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-08,Aug-2017,IDX,Index,0,Units,2015_100,2015=100,118.7923
71902,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-09,Sep-2017,IDX,Index,0,Units,2015_100,2015=100,123.1966
71903,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-10,Oct-2017,IDX,Index,0,Units,2015_100,2015=100,130.797
71904,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-11,Nov-2017,IDX,Index,0,Units,2015_100,2015=100,139.6481
71905,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2017-12,Dec-2017,IDX,Index,0,Units,2015_100,2015=100,141.5876
71906,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-01,Jan-2018,IDX,Index,0,Units,2015_100,2015=100,148.9961
71907,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-02,Feb-2018,IDX,Index,0,Units,2015_100,2015=100,145.5371
71908,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-03,Mar-2018,IDX,Index,0,Units,2015_100,2015=100,146.1443
71909,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-04,Apr-2018,IDX,Index,0,Units,2015_100,2015=100,146.0389
71910,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-05,May-2018,IDX,Index,0,Units,2015_100,2015=100,160.7536
71911,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-06,Jun-2018,IDX,Index,0,Units,2015_100,2015=100,171.5213
71912,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-07,Jul-2018,IDX,Index,0,Units,2015_100,2015=100,165.5341
71913,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-08,Aug-2018,IDX,Index,0,Units,2015_100,2015=100,157.9706
71914,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-09,Sep-2018,IDX,Index,0,Units,2015_100,2015=100,166.7181
71915,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-10,Oct-2018,IDX,Index,0,Units,2015_100,2015=100,172.4284
71916,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-11,Nov-2018,IDX,Index,0,Units,2015_100,2015=100,162.3073
71917,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2018-12,Dec-2018,IDX,Index,0,Units,2015_100,2015=100,147.3436
71918,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-01,Jan-2019,IDX,Index,0,Units,2015_100,2015=100,146.3181
71919,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-02,Feb-2019,IDX,Index,0,Units,2015_100,2015=100,150.1327
71920,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-03,Mar-2019,IDX,Index,0,Units,2015_100,2015=100,153.7258
71921,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-04,Apr-2019,IDX,Index,0,Units,2015_100,2015=100,156.8084
71922,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-05,May-2019,IDX,Index,0,Units,2015_100,2015=100,154.1643
71923,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-06,Jun-2019,IDX,Index,0,Units,2015_100,2015=100,151.6006
71924,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-07,Jul-2019,IDX,Index,0,Units,2015_100,2015=100,148.9594
71925,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-08,Aug-2019,IDX,Index,0,Units,2015_100,2015=100,141.3252
71926,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-09,Sep-2019,IDX,Index,0,Units,2015_100,2015=100,151.22899999999998
71927,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-10,Oct-2019,IDX,Index,0,Units,2015_100,2015=100,142.4583
71928,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-11,Nov-2019,IDX,Index,0,Units,2015_100,2015=100,140.8126
71929,PIEAMI02,Economic activities - Domestic Producer prices - Mining and quarrying activities,IXOB,Index,M,Monthly,2019-12,Dec-2019,IDX,Index,0,Units,2015_100,2015=100,146.7606
